,Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,screen_name
1353,AJEmery,1,0,1,135,0,135,0,0,0,0,57,4.70E-05,0.008437,0,0,470,0,0.017855,MichaelaLichten
1354,Dudley_Chron,3,0,3,4737,0,4737,0,0,0,0,3,5.00E-05,0.016045,0,0,469,0,0.029377,TonyDDyer
1355,Gormo472,2,0,2,1816,0,1816,0,0,0,0,3,4.90E-05,0.011091,0,0,467,0,0.027266,mthompson_dr
1356,fentiger001,3,0,3,717,0,717,0,0,0,0,3,5.10E-05,0.015749,0,0,466,0,0.033027,NorgroveSelina
1357,SmilingNat1,2,0,2,236,0,236,0,0,0,0,3,4.80E-05,0.015191,0,0,465,0,0.023616,patGPbroxtowe
1358,Cranners007,1,0,1,905,0,905,0,0,0,0,57,4.70E-05,0.008437,0,0,464,0,0.017855,GBirtwistle
1359,KateGreenSU,0,27,27,0,37211,37211,1,1,1,0,68,4.60E-05,0,0.009701,0,1601,0,0,JamieHWStone
1360,MissVeeBee,1,0,1,1152,0,1152,0,0,0,0,68,4.80E-05,0.000696,0,0,1600,0,0.005761,CalderGreens
1361,SuperyayaAnji,3,0,3,1380,0,1380,0,0,0,0,68,5.20E-05,0.001477,0,0,1599,0,0.017283,NGreen4libdems
1362,JennyMaines,2,0,2,10498,0,10498,0,0,0,0,68,5.10E-05,0.000716,0,0,1598,0,0.011522,RosieDuffield1
1363,RoselynThompso4,1,0,1,4,0,4,0,0,0,0,68,4.80E-05,0.000696,0,0,1597,0,0.005761,EmmaSands4CSP
1364,Jaroca84,1,0,1,151,0,151,0,0,0,0,68,4.80E-05,0.000696,0,0,1596,0,0.005761,KevinBrennanMP
1365,AndyLukas,1,0,1,473,0,473,0,0,0,0,68,4.80E-05,0.000696,0,0,1595,0,0.005761,Havard_Hughes
1366,samthompson910,1,0,1,525,0,525,0,0,0,0,68,4.80E-05,0.000696,0,0,1594,0,0.005761,AlistairTewkes
1367,karenbadcock,2,0,2,1188,0,1188,0,0,0,0,1,5.00E-05,0.000789,0,0,1593,0,0.011522,RealJohnDean
1368,wazidrissi,1,0,1,168,0,168,0,0,0,0,68,4.80E-05,0.000696,0,0,1592,0,0.005761,alexjwhiteld
1369,malcsterling,1,0,1,373,0,373,0,0,0,0,68,4.80E-05,0.000696,0,0,1591,0,0.005761,SimonLibdem
1370,TolerancePro,1,0,1,94,0,94,0,0,0,0,68,4.80E-05,0.000696,0,0,1590,0,0.005761,draemerson
1371,redview1975,2,0,2,1473,0,1473,0,0,0,0,82,4.90E-05,0.000956,0,0,1589,0,0.011522,ChiLabour_15
1372,MarvinMido,1,0,1,907,0,907,0,0,0,0,68,4.80E-05,0.000696,0,0,1588,0,0.005761,rmarlawrie
1373,jamg3916,1,0,1,1182,0,1182,0,0,0,0,68,4.80E-05,0.000696,0,0,1587,0,0.005761,loydgreens
1374,TomWRoss,1,0,1,1422,0,1422,0,0,0,0,68,4.80E-05,0.000696,0,0,1586,0,0.005761,MarkGoacher
1375,kathyrutter,1,0,1,1285,0,1285,0,0,0,0,68,4.80E-05,0.000696,0,0,1585,0,0.005761,Tim4Labour
1376,RanaKadiri,1,0,1,907,0,907,0,0,0,0,68,4.80E-05,0.000696,0,0,1584,0,0.005761,JasonMcCartney
1377,Liza_Harding,2,0,2,11289,0,11289,0,0,0,0,68,5.30E-05,0.000817,0,0,1583,0,0.011522,Sam4Congleton
1378,Trafford_Labour,2,0,2,3139,0,3139,0,0,0,0,85,5.10E-05,0.000716,0,0,1582,0,0.011522,hanson4copeland
1379,simonthomasdean,2,0,2,5146,0,5146,0,0,0,0,68,5.30E-05,0.000715,0,0,1581,0,0.011522,BethMiller91
1380,nanadaffyduck,1,0,1,348,0,348,0,0,0,0,68,4.80E-05,0.000696,0,0,1580,0,0.005761,ciarannorris
1381,SaltedGoat,1,0,1,70,0,70,0,0,0,0,68,4.80E-05,0.000696,0,0,1579,0,0.005761,CroydonGreens
1382,wearekickstart,1,0,1,100,0,100,0,0,0,0,68,4.80E-05,0.000696,0,0,1578,0,0.005761,Locke4MP
1383,zoyoudidnt,1,0,1,1733,0,1733,0,0,0,0,68,4.80E-05,0.000696,0,0,1577,0,0.005761,SteveReedMP
1384,maramurphy,1,0,1,662,0,662,0,0,0,0,68,4.80E-05,0.000696,0,0,1576,0,0.005761,GreenPeterU
1385,NewhamGreens,0,9,9,0,17989,17989,1,1,1,0,60,4.60E-05,0,0.0005,0,1610,0,0,JoshSeddon_UKIP
1386,60Sparkle,1,0,1,1821,0,1821,0,0,0,0,60,5.10E-05,3.60E-05,0,0,1609,0,0.005761,racheljanetwolf
1387,LoppyLinda,4,0,4,6257,0,6257,0,0,0,0,14,6.50E-05,9.20E-05,0,0,1608,0,0.028117,JohnFerry18
1388,EllaRobertaFdn,2,0,2,1416,0,1416,0,0,0,0,5,5.70E-05,7.40E-05,0,0,1607,0,0.011522,seanddundeewest
1389,thgreenparty,1,0,1,1951,0,1951,0,0,0,0,60,5.10E-05,3.60E-05,0,0,1606,0,0.005761,PoyntonJE
1390,OliviaBHartigan,1,0,1,300,0,300,0,0,0,0,60,5.10E-05,3.60E-05,0,0,1605,0,0.005761,TD_Hancock
1391,pippa_pemberton,13,0,13,12513,0,12513,0,0,0,0,34,0.000136,0.000572,0,0,1604,0.00641,0.136268,km_finlayson
1392,dorsetdevils,2,0,2,2278,0,2278,0,0,0,0,60,5.20E-05,0.005591,0,0,1603,0,0.017776,RichardKnightGP
1393,HelKatUK,2,0,2,2414,0,2414,0,0,0,0,60,5.30E-05,0.000104,0,0,1602,0,0.011522,eastsurreyforum
1394,cllrccarubia,0,6,6,0,4607,4607,1,1,1,0,5,4.60E-05,0,0.000525,0,1615,0,0,Green_M_Jackson
1395,EasthamWirral,1,0,1,1107,0,1107,0,0,0,0,5,5.30E-05,3.80E-05,0,0,1614,0,0.005761,IainMcGill
1396,dancesue3,1,0,1,42,0,42,0,0,0,0,5,5.30E-05,3.80E-05,0,0,1613,0,0.005761,AishaJMir
1397,S_E_Kelly,2,0,2,2838,0,2838,0,0,0,0,75,5.60E-05,0.000114,0,0,1612,0,0.011522,that_ed_gough
1398,BarbaraCorfield,1,0,1,237,0,237,0,0,0,0,5,5.30E-05,3.80E-05,0,0,1611,0,0.005761,eriththamesmead
1399,margarethodge,0,37,37,0,66742,66742,1,1,1,0,3,4.60E-05,0,0.007964,0,1651,0,0,gildernewm
1400,HowToEnjoyCoUk,9,0,9,98686,0,98686,0,0,0,0,3,5.70E-05,0.044217,0,0,1650,0,0.05185,laurafd
1401,fatema_khatun,1,0,1,185,0,185,0,0,0,0,3,4.70E-05,0.000572,0,0,1649,0,0.005761,JulianBurrett
1402,SharifKhanUK,2,0,2,3947,0,3947,0,0,0,0,51,4.80E-05,0.000847,0,0,1648,0,0.011522,johndoherty173
1403,1KerryMichael,1,0,1,1930,0,1930,0,0,0,0,3,4.70E-05,0.000572,0,0,1647,0,0.005761,derbyshire_cath
1404,Johnyboyuk,1,0,1,849,0,849,0,0,0,0,3,4.70E-05,0.000572,0,0,1646,0,0.005761,frankhindle
1405,elshelto,1,0,1,109,0,109,0,0,0,0,3,4.70E-05,0.000572,0,0,1645,0,0.005761,finegan4glasgow
1406,GNaomiMartin,2,0,2,4663,0,4663,0,0,0,0,3,5.00E-05,0.000585,0,0,1644,0,0.011522,eileen_dinning
1407,DagenhamFood,1,0,1,138,0,138,0,0,0,0,3,4.70E-05,0.000572,0,0,1643,0,0.005761,DanielWoolfUKIP
1408,RiversideCampus,1,0,1,458,0,458,0,0,0,0,3,4.70E-05,0.000572,0,0,1642,0,0.005761,monicacassidyuk
1409,Justice30,6,0,6,26969,0,26969,0,0,0,0,21,5.40E-05,0.003074,0,0,1641,0,0.034567,BruceTennent
1410,FaraazShaukat,1,0,1,612,0,612,0,0,0,0,3,4.70E-05,0.000572,0,0,1640,0,0.005761,BeccaThacka
1411,Heather91017147,3,0,3,3666,0,3666,0,0,0,0,3,5.30E-05,0.00621,0,0,1639,0,0.017283,emmanfey
1412,Panyan56,1,0,1,579,0,579,0,0,0,0,3,4.70E-05,0.000572,0,0,1638,0,0.005761,jogideon
1413,ContehSidi,1,0,1,8,0,8,0,0,0,0,3,4.70E-05,0.000572,0,0,1637,0,0.005761,harryleewoods13
1414,CllrAshraf,1,0,1,989,0,989,0,0,0,0,3,4.70E-05,0.000572,0,0,1636,0,0.005761,DanHarryG
1415,disruptivedigit,1,0,1,5210,0,5210,0,0,0,0,3,4.70E-05,0.000572,0,0,1635,0,0.005761,brayparry
1416,AJogee,7,0,7,69656,0,69656,0,0,0,0,21,5.30E-05,0.005988,0,0,1634,0,0.040328,hackneyamyg
1417,DervisSalih1,1,0,1,1931,0,1931,0,0,0,0,3,4.70E-05,0.000572,0,0,1633,0,0.005761,citizen_higgs
1418,HadleighLabour,9,0,9,24351,0,24351,0,0,0,0,41,6.20E-05,0.003307,0,0,1632,0,0.056922,VTurton
1419,knitagran,2,0,2,2184,0,2184,0,0,0,0,9,4.80E-05,0.000797,0,0,1631,0,0.011522,smarterbrexit
1420,NinoJonesy,1,0,1,405,0,405,0,0,0,0,3,4.70E-05,0.000572,0,0,1630,0,0.005761,NeilDotObrien
1421,treesey,1,0,1,800,0,800,0,0,0,0,3,4.70E-05,0.000572,0,0,1629,0,0.005761,andy_hagon
1422,1985Shah,1,0,1,585,0,585,0,0,0,0,3,4.70E-05,0.000572,0,0,1628,0,0.005761,havantgreens
1423,syedahammad,1,0,1,2086,0,2086,0,0,0,0,3,4.70E-05,0.000572,0,0,1627,0,0.005761,John_Perry_UK
1424,BarkingCollege,1,0,1,4682,0,4682,0,0,0,0,3,4.70E-05,0.000572,0,0,1626,0,0.005761,JohnBowman1210
1425,E_Phelan,1,0,1,133,0,133,0,0,0,0,3,4.70E-05,0.000572,0,0,1625,0,0.005761,SheriefHassan
1426,Jess_ez01,1,0,1,1545,0,1545,0,0,0,0,3,4.70E-05,0.000572,0,0,1624,0,0.005761,diana4hereford
1427,H5Trish,1,0,1,58,0,58,0,0,0,0,3,4.70E-05,0.000572,0,0,1623,0,0.005761,CharleySabel
1428,TerryMiller1962,1,0,1,135,0,135,0,0,0,0,3,4.70E-05,0.000572,0,0,1622,0,0.005761,KevinHorkin
1429,OmShanti1504,4,0,4,14981,0,14981,0,0,0,0,149,5.40E-05,0.001132,0,0,1621,0,0.026694,ChrisEvansMP
1430,chinghizm,1,0,1,523,0,523,0,0,0,0,3,4.70E-05,0.000572,0,0,1620,0,0.005761,Joesmythukip
1431,dagenhamvillage,1,0,1,87,0,87,0,0,0,0,3,4.70E-05,0.000572,0,0,1619,0,0.005761,Robin_Gwynn
1432,heidijukes,1,0,1,2503,0,2503,0,0,0,0,3,4.70E-05,0.000572,0,0,1618,0,0.005761,KeighleyLabour
1433,cox_claremmcox,1,0,1,111,0,111,0,0,0,0,3,4.70E-05,0.000572,0,0,1617,0,0.005761,BallySingh74
1434,fergusonkeith,1,0,1,3034,0,3034,0,0,0,0,3,4.70E-05,0.000572,0,0,1616,0,0.005761,MichelleDewbs
1435,SteMorris,0,4,4,0,4082,4082,1,1,1,0,63,4.60E-05,0,1.00E-06,0,1656,0,0,FureyinHD
1436,northandertal,1,0,1,483,0,483,0,0,0,0,63,5.60E-05,0,0,0,1655,0,0.005761,VoteOllerenshaw
1437,charlesvickers,3,0,3,1223,0,1223,0,0,0,0,63,6.60E-05,1.40E-05,0,0,1654,0,0.022356,FabianLeedsNE
1438,BuckWheezer,1,0,1,2138,0,2138,0,0,0,0,63,5.60E-05,0,0,0,1653,0,0.005761,SeddonTess
1439,SteveUncles,1,0,1,1257,0,1257,0,0,0,0,63,5.60E-05,0,0,0,1652,0,0.005761,Stephenson_Ryan
1440,simonfell,0,19,19,0,31824,31824,2,0.851852,0.913043,0,63,4.60E-05,0,0.005515,0,1673,0.002924,0,amp4leedswest
1441,SolWpolski,3,0,3,2352,0,2352,0,0,0,0,63,5.20E-05,0.001544,0,0,1672,0,0.017283,Sujata_4_MP
1442,ben_shirley87,2,0,2,4742,0,4742,0,0,0,0,63,5.90E-05,0.000429,0,0,1137,0.5,0.033205,HarrishBigb5
1443,PhilCAssociates,1,0,1,161,0,161,0,0,0,0,63,4.80E-05,0.000396,0,0,1671,0,0.005761,Chapman_Dan
1444,FurnessCons,1,0,1,161,0,161,0,0,0,0,63,4.80E-05,0.000396,0,0,1670,0,0.005761,JohnCryerMP
1445,petermccallpcc,5,0,5,7056,0,7056,0,0,0,0,62,5.80E-05,0.008452,0,0,1669,0.05,0.03725,iainsb68
1446,Barblahblksheep,4,0,4,160,0,160,0,0,0,0,63,5.40E-05,0.001841,0,0,1668,0,0.023044,DanCardenMP
1447,cllr_butcher,1,0,1,15,0,15,0,0,0,0,63,4.80E-05,0.000396,0,0,1667,0,0.005761,RoryDanielsLD
1448,stonebecktexels,2,0,2,3800,0,3800,0,0,0,0,63,5.20E-05,0.005105,0,0,1666,0,0.011522,jewelmiah
1449,LMorantz,1,0,1,148,0,148,0,0,0,0,63,4.80E-05,0.000396,0,0,1665,0,0.005761,Manifesto4Macc
1450,morris1_k,1,0,1,32,0,32,0,0,0,0,63,4.80E-05,0.000396,0,0,1664,0,0.005761,eddie_dass
1451,milindaratnasur,13,0,13,49197,0,49197,0,0,0,0,111,7.10E-05,0.032947,0,0,1254,0,0.089494,pamewatts
1452,RossArcher1,1,0,1,1009,0,1009,0,0,0,0,63,4.80E-05,0.000396,0,0,1663,0,0.005761,TGP_Withington
1453,BAEGirl8,2,0,2,811,0,811,0,0,0,0,63,5.00E-05,0.001152,0,0,1662,0,0.011522,SallyCarrMBE
1454,Percy_Bear_Esq,2,0,2,236,0,236,0,0,0,0,63,5.10E-05,0.000447,0,0,1661,0,0.011522,Alison4MidDerby
1455,flamingyam,1,0,1,1129,0,1129,0,0,0,0,63,4.80E-05,0.000396,0,0,1660,0,0.005761,UKIPMidSussex
1456,jejenky,1,0,1,426,0,426,0,0,0,0,63,4.80E-05,0.000396,0,0,1659,0,0.005761,chrisjerrey
1457,heartnlc,3,0,3,39714,0,39714,0,0,0,0,63,5.10E-05,0.008424,0,0,1658,0,0.017283,FayGreenParty
1458,tweetfeelsgood,1,0,1,2400,0,2400,0,0,0,0,63,4.80E-05,0.000396,0,0,1657,0,0.005761,jcbyoung
1459,WarrenLFox,1,32,33,1867,46009,47876,1,1,1,0,72,4.60E-05,0,0.002202,0,1699,0.03125,0.010833,ChrisasDickens
1460,BinneyLuke,3,0,3,349,0,349,0,0,0,0,72,5.10E-05,0.000606,0,0,1698,0,0.022356,Tahirmaher2
1461,HorizonNewsTV,1,0,1,10574,0,10574,0,0,0,0,72,4.70E-05,0.000158,0,0,1697,0,0.010833,hfoneill
1462,mardoog_nivlek,2,0,2,168,0,168,0,0,0,0,72,5.00E-05,0.000753,0,0,1696,0,0.016595,Iwan_Wyn_Llafur
1463,MyAstleyBridge,1,0,1,660,0,660,0,0,0,0,72,4.70E-05,0.000158,0,0,1695,0,0.010833,GallacherMeghan
1464,iicfg,1,0,1,34,0,34,0,0,0,0,72,4.70E-05,0.000158,0,0,1694,0,0.010833,Ealasaid_MacD
1465,justinionn,2,0,2,8190,0,8190,0,0,0,0,72,4.90E-05,0.000353,0,0,1693,0,0.020244,orlalowe
1466,AnyoneButTheTor,4,0,4,8828,0,8828,0,0,0,0,75,5.50E-05,0.000375,0,0,1692,0,0.028117,steve4central
1467,FuryDyson,3,0,3,614,0,614,0,0,0,0,72,5.40E-05,0.005828,0,0,1691,0,0.026006,JustinMcNu1ty
1468,Keithmayoh,1,0,1,243,0,243,0,0,0,0,72,4.70E-05,0.000158,0,0,1690,0,0.010833,dannyjgascoigne
1469,IanDavidMcHugh,6,0,6,12637,0,12637,0,0,0,0,72,6.00E-05,0.000271,0,0,670,0.033333,0.068697,ianpaisleymp
1470,VictoriaR_BaH,1,0,1,868,0,868,0,0,0,0,72,4.70E-05,0.000158,0,0,1689,0,0.010833,joyinthisplace
1471,NaziraP_BaH,1,0,1,431,0,431,0,0,0,0,72,4.70E-05,0.000158,0,0,1688,0,0.010833,Frankshivers
1472,time2act4world,2,0,2,1460,0,1460,0,0,0,0,72,5.20E-05,0.000177,0,0,686,0,0.028487,Elizabeth4NEF
1473,MandyRound1,1,0,1,21,0,21,0,0,0,0,72,4.70E-05,0.000158,0,0,1687,0,0.010833,GrahamCockarill
1474,lifeofbrierley,2,0,2,218,0,218,0,0,0,0,72,4.90E-05,0.000835,0,0,1686,0,0.016595,MikeGascoigneUK
1475,AFC_Bolton,1,0,1,655,0,655,0,0,0,0,72,4.70E-05,0.000158,0,0,1685,0,0.010833,James4NNorfolk
1476,shelley1451,4,0,4,2964,0,2964,0,0,0,0,72,5.70E-05,0.00021,0,0,1684,0,0.03885,NWBLabour
1477,BoltonLibYouth,1,0,1,1008,0,1008,0,0,0,0,72,4.70E-05,0.000158,0,0,1683,0,0.010833,ACPayton
1478,KevWalshBolton,1,0,1,74,0,74,0,0,0,0,72,4.70E-05,0.000158,0,0,1682,0,0.010833,JillHopeLibDem
1479,Will_Bate,1,0,1,442,0,442,0,0,0,0,72,4.70E-05,0.000158,0,0,1681,0,0.010833,AdrianSHolmes
1480,AnnaSemlyen1,1,0,1,1002,0,1002,0,0,0,0,72,4.70E-05,0.000158,0,0,1680,0,0.010833,lmatthews_NR
1481,AlanRice83,1,0,1,1145,0,1145,0,0,0,0,72,4.70E-05,0.000158,0,0,1679,0,0.010833,KatBoettge
1482,ElizaFKettle,1,0,1,216,0,216,0,0,0,0,72,4.70E-05,0.000158,0,0,1678,0,0.010833,AdamFMcGregor
1483,DartfordLibDems,2,0,2,285,0,285,0,0,0,0,1,5.10E-05,0.000254,0,0,1677,0,0.016595,JonathanSmithLD
1484,patel_afsana,1,0,1,280,0,280,0,0,0,0,72,4.70E-05,0.000158,0,0,1676,0,0.010833,Andrew4Pendle
1485,AvrilCoelho,5,0,5,11415,0,11415,0,0,0,0,72,5.50E-05,0.000536,0,0,1675,0,0.037528,NicolaFWilson
1486,PatsyW75,1,0,1,144,0,144,0,0,0,0,72,4.70E-05,0.000158,0,0,1674,0,0.010833,LibdemBeki
1487,PaulforMP,1,17,18,316,19534,19850,1,1,1,17,14,4.90E-05,1.00E-06,0.003653,0,1714,0,0.005761,MrCrazee
1488,TFNeill,1,0,1,783,0,783,0,0,0,0,14,4.90E-05,0.000262,0,0,1713,0,0.009411,CllrOliurRahman
1489,candtdct,2,0,2,954,0,954,0,0,0,0,14,5.10E-05,0.000837,0,0,1712,0,0.015172,RumalKhan
1490,dannidreamer821,1,0,1,118,0,118,0,0,0,0,14,4.90E-05,0.000262,0,0,1711,0,0.009411,PompeyToryParty
1491,BracknellLabour,1,0,1,1007,0,1007,0,0,0,0,14,4.90E-05,0.000262,0,0,1710,0,0.009411,BobBuxtonYorksP
1492,Shore1975Louise,1,0,1,26,0,26,0,0,0,0,14,4.90E-05,0.000262,0,0,1709,0,0.009411,misterpaulhill
1493,JimBluesman25,2,0,2,7177,0,7177,0,0,0,0,14,4.90E-05,0.006517,0,0,1708,0,0.015172,TobyBrampton
1494,not1fish,3,0,3,5296,0,5296,0,0,0,0,14,5.20E-05,0.001697,0,0,1707,0,0.020933,VirginiaCrosbie
1495,GWFirth,2,0,2,345,0,345,0,0,0,0,14,5.10E-05,0.000319,0,0,1706,0,0.015172,AndyLittlewood2
1496,B_nellCLPWomen,1,0,1,610,0,610,0,0,0,0,14,4.90E-05,0.000262,0,0,1705,0,0.009411,greensonia4RS
1497,andyjackson64,1,0,1,376,0,376,0,0,0,0,14,4.90E-05,0.000262,0,0,1704,0,0.009411,VoteAmazing
1498,OrisheO,1,0,1,159,0,159,0,0,0,0,14,4.90E-05,0.000262,0,0,1703,0,0.009411,KatieP4RotherV
1499,Derek_Florey,6,0,6,16197,0,16197,0,0,0,0,14,7.10E-05,0.000303,0,0,1702,0,0.053156,MickBower1
1500,laurencetidy,2,0,2,250,0,250,0,0,0,0,14,5.10E-05,0.000464,0,0,1701,0,0.015172,alexcunliffe4mp
1501,BusinessGonzo,1,0,1,3355,0,3355,0,0,0,0,14,4.90E-05,0.000262,0,0,1700,0,0.009411,UKIPEsherWalton
1502,shales73,0,17,17,0,126616,126616,1,1,1,0,12,4.60E-05,0,5.60E-05,0,1731,0,0,Gedk
1503,counterfireorg,1,0,1,102201,0,102201,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1730,0,0.005761,heatherisone
1504,denisthehat88,1,0,1,591,0,591,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1729,0,0.005761,Mike4Walden
1505,JackieMilesiF,1,0,1,2005,0,2005,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1728,0,0.005761,SalisburyGreens
1506,butterfingersb,1,0,1,890,0,890,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1727,0,0.005761,DruidKingArthur
1507,parsifel43,1,0,1,489,0,489,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1726,0,0.005761,AndyTalliss
1508,DerbyPA,1,0,1,1365,0,1365,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1725,0,0.005761,SedgefieldGreen
1509,phoenixsrainbow,1,0,1,2431,0,2431,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1724,0,0.005761,pdgreenparty
1510,OutReachDude,2,0,2,4715,0,4715,0,0,0,0,12,5.30E-05,5.00E-06,0,0,1723,0,0.011522,shaffaqmohd
1511,emodalities,1,0,1,460,0,460,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1722,0,0.005761,steven_winstone
1512,ShabbirLakha,1,0,1,2940,0,2940,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1721,0,0.005761,PhilipDaviesUK
1513,Leonmexico40,1,0,1,749,0,749,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1720,0,0.005761,MarkVivis
1514,antsty,1,0,1,654,0,654,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1719,0,0.005761,sean_labour
1515,Jpofgwynedd,1,0,1,3876,0,3876,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1718,0,0.005761,cllrmcmurray
1516,longtimelurker,2,0,2,2184,0,2184,0,0,0,0,12,5.00E-05,0.0001,0,0,1717,0,0.011522,MRitchieSD
1517,Francisco2015j,1,0,1,984,0,984,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1716,0,0.005761,EcoWilshire
1518,bluetricyclist,1,0,1,150,0,150,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1715,0,0.005761,clairemcilvenna
1519,DNuttall,0,18,18,0,56294,56294,1,1,1,0,63,4.60E-05,0,0.071833,0,1748,0,0,GavinWilliamson
1520,BuryTories,2,0,2,2286,0,2286,0,0,0,0,63,5.10E-05,0.005684,0,0,1747,0,0.011522,MartinPCostello
1521,Brutusmaximus,3,0,3,1334,0,1334,0,0,0,0,111,5.10E-05,0.013837,0,0,1746,0,0.017283,RosieShimell
1522,nessteve,1,0,1,1452,0,1452,0,0,0,0,63,4.80E-05,0.005156,0,0,1745,0,0.005761,KerryPollard4mp
1523,BuryArtFestival,1,0,1,11775,0,11775,0,0,0,0,63,4.80E-05,0.005156,0,0,1744,0,0.005761,Kevin_4_Labour
1524,Buryphil,1,0,1,59,0,59,0,0,0,0,63,4.80E-05,0.005156,0,0,1743,0,0.005761,MikeShone2
1525,SteveMarsdenGM,1,0,1,61,0,61,0,0,0,0,63,4.80E-05,0.005156,0,0,1742,0,0.005761,adam_colclougha
1526,PaulGoodmanCH,1,0,1,22816,0,22816,0,0,0,0,63,4.80E-05,0.005156,0,0,1741,0,0.005761,gareth_snell
1527,kevin_whitmore,1,0,1,543,0,543,0,0,0,0,63,4.80E-05,0.005156,0,0,1740,0,0.005761,KimCaddy
1528,CFOC2018,1,0,1,629,0,629,0,0,0,0,63,4.80E-05,0.005156,0,0,1739,0,0.005761,EamonnO
1529,xkyj,2,0,2,741,0,741,0,0,0,0,3,5.00E-05,0.005347,0,0,1738,0,0.011522,BonnieCraven
1530,FORLancashire,1,0,1,1053,0,1053,0,0,0,0,63,4.80E-05,0.005156,0,0,1737,0,0.005761,CharleyHasted
1531,mikerestorer,3,0,3,8044,0,8044,0,0,0,0,55,9.00E-05,0.005676,0,0,1736,0,0.020933,EstherMcVey1
1532,pgeraghty,1,0,1,2257,0,2257,0,0,0,0,63,4.80E-05,0.005156,0,0,1735,0,0.005761,Martin4labour
1533,StJosephStBede,1,0,1,594,0,594,0,0,0,0,63,4.80E-05,0.005156,0,0,1734,0,0.005761,cait_clucas
1534,MissBurke10,1,0,1,181,0,181,0,0,0,0,63,4.80E-05,0.005156,0,0,1733,0,0.005761,eastdevongreens
1535,den41248,3,0,3,1068,0,1068,0,0,0,0,63,5.50E-05,0.005846,0,0,1732,0,0.031289,TorbayGreenPart
1536,AndrewCreak,0,8,8,0,7959,7959,1,1,1,0,60,4.60E-05,0,0.000107,0,1757,0,0,VoteVinceBarry
1537,nige512,1,0,1,138,0,138,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1756,0,0.005761,GerriePPCTotnes
1538,tommstoddart,1,0,1,128,0,128,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1755,0,0.005761,sarahwollaston
1539,Dunkiecan,2,0,2,1514,0,1514,0,0,0,0,60,5.20E-05,0.000752,0,0,1754,0,0.011522,aapennington
1540,fittontom,5,0,5,13149,0,13149,0,0,0,0,60,6.10E-05,0.000698,0,0,1753,0,0.074909,alancampbellmp
1541,RachelWhovanka,1,0,1,1225,0,1225,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1752,0,0.005761,Alliance_UpBann
1542,CrefftauCymru,1,0,1,73,0,73,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1751,0,0.005761,JohnODowdSF
1543,ArrivaTrainLate,1,0,1,2528,0,2528,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1750,0,0.005761,CamillaBeaven
1544,WelshFizz,1,0,1,479,0,479,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1749,0,0.005761,lovell0711
1545,MartinChelt,0,22,22,0,28275,28275,1,1,1,0,75,4.60E-05,0,0.000979,0,1776,0,0,dollytheis
1546,rockanroldie,1,0,1,1047,0,1047,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1775,0,0.005761,angelaeagle
1547,R400UET,1,0,1,101,0,101,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1774,0,0.005761,GreensWallingfd
1548,ColinChelt,1,0,1,325,0,325,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1773,0,0.005761,Chris_Carrigan1
1549,lucus_hunt,1,0,1,29,0,29,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1772,0,0.005761,jonchilvers
1550,BelindaBG,2,0,2,8085,0,8085,0,0,0,0,75,4.90E-05,0.000212,0,0,1771,0,0.011522,sunrisesonj
1551,Patrici21730379,1,0,1,1027,0,1027,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1770,0,0.005761,JackyAnnH1
1552,adamdpenny,1,0,1,133,0,133,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1769,0,0.005761,chris1bowers
1553,BenjaminLille,1,0,1,363,0,363,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1768,0,0.005761,WHLabour
1554,suzChelt,4,0,4,4631,0,4631,0,0,0,0,22,7.30E-05,0.000169,0,0,1767,0,0.023044,SayersGreen
1555,kirstywinnan,1,0,1,211,0,211,0,0,0,0,75,4.80E-05,7.00E-05,0,0,1766,0,0.005761,EmmaCrane2017
