screen_name,RT_pos,RT_neg,negative,positive,device_count_10,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta_10,time_delta,follower,friends,eleted,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity-100,Eccentricity,closnesscentrality-100,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality-100,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,eigencentrality-1000
RoryDanielsLD,0.059945564,0.940054436,0.402126213,0.597873787,20,2,0.594915254,18,1.895661749,351,121.0474576,427.8525424,33699,2049.610128,252433,0.475382,0.0475382,356,689,0,1,0,1,15,0,15,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1667,0,0.005761,5.761
jewelmiah,0.148873891,0.851126109,0.422785602,0.577214398,20,2,0.775,31,2.204020947,465,116.2116667,127.015,28990,1283.990962,76209,12.17028381,1.217028381,740,19,0,2,0,2,3800,0,3800,0,0,0,0,0,0,0,63,5.20E-05,0.005105,0,0,1666,0,0.011522,11.522
Manifesto4Macc,0.090838241,0.909161759,0.170373811,0.829626189,20,2,1.060606061,5,1.179095543,35,118.2424242,1.484848485,20,3.77488681,49,9.0625,0.90625,43,67,0,1,0,1,148,0,148,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1665,0,0.005761,5.761
eddie_dass,0.917655844,0.082344156,0.333673567,0.666326433,20,2,0.354166667,3,0.628807845,17,71.04166667,150,6835,975.5544364,7200,129.3617021,12.93617021,70,134,0,1,0,1,32,0,32,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1664,0,0.005761,5.761
pamewatts,0.415795481,0.584204519,0.205206726,0.794793274,20,2,0.33164557,35,1.947120191,131,119.5443038,772.035443,102136,5820.656077,304954,1.85279188,0.185279188,330,280,0,13,0,13,49197,0,49197,0,0,0,0,0,0,0,111,7.10E-05,0.032947,0,0,1254,0,0.089494,89.494
TGP_Withington,0.189463934,0.810536066,0.288241038,0.711758962,20,2,0.260869565,2,0.528935872,6,113.0434783,13.43478261,296,60.25007746,309,9.54545455,0.954545455,43,153,0,1,0,1,1009,0,1009,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1663,0,0.005761,5.761
SallyCarrMBE,0.302633832,0.697366168,0.37399707,0.62600293,20,2,0.24137931,4,0.7725985,7,118.3793103,13.17241379,125,30.84786805,382,227.1428571,22.71428571,190,123,0,2,0,2,811,0,811,0,0,0,0,0,0,0,63,5.00E-05,0.001152,0,0,1662,0,0.011522,11.522
Alison4MidDerby,0.159093352,0.840906648,0.001547483,0.998452517,20,2,0.857142857,48,3.709287346,198,124.1255411,699.6709957,14492,1728.411912,161624,1.52173913,0.152173913,72,11,0,2,0,2,236,0,236,0,0,0,0,0,0,0,63,5.10E-05,0.000447,0,0,1661,0,0.011522,11.522
UKIPMidSussex,0.658965311,0.341034689,0.247627762,0.752372238,20,2,0.352941176,2,0.680931583,6,91.94117647,0.352941176,3,0.836039436,6,204.375,20.4375,101,10,0,1,0,1,1129,0,1129,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1660,0,0.005761,5.761
chrisjerrey,0.075394789,0.924605211,0.57224104,0.42775896,20,2,0.504394531,12,1.092847943,1033,100.7363281,274.5195313,87209,2741.861096,562216,1.98827553,0.198827553,677,533,0,1,0,1,426,0,426,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1659,0,0.005761,5.761
FayGreenParty,0.066442065,0.933557935,0.320107575,0.679892425,20,2,0.647058824,10,1.983495918,22,118.1470588,189.2647059,3374,706.1606345,6435,9.6969697,0.96969697,336,807,0,3,0,3,39714,0,39714,0,0,0,0,0,0,0,63,5.10E-05,0.008424,0,0,1658,0,0.017283,17.283
jcbyoung,0.360353355,0.639646645,0.053511092,0.946488908,20,2,0.566666667,43,2.891599044,323,116.7070175,853.6105263,96902,5643.42017,486558,0.87873462,0.087873462,1045,934,0,1,0,1,2400,0,2400,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1657,0,0.005761,5.761
ChrisasDickens,0.667361944,0.332638056,0.225897749,0.774102251,20,2,0.204339964,11,0.76533105,113,127.5587703,0.21880651,12,0.744509028,121,13.07971014,1.307971014,435,378,0,1,32,33,1867,46009,47876,100,1,100,1,1,0,0,72,4.60E-05,0,0.002202,0,1699,0.03125,0.010833,10.833
Tahirmaher2,0.630757618,0.369242382,0.243485502,0.756514498,20,2,0.066666667,1,0.249443826,4,112.8333333,14.95,670,88.12839592,897,117.9661017,11.79661017,36,9,0,3,0,3,349,0,349,0,0,0,0,0,0,0,72,5.10E-05,0.000606,0,0,1698,0,0.022356,22.356
hfoneill,0.095326097,0.904673903,0.179312078,0.820687922,20,2,3.636363636,59,9.110161432,200,118.5818182,7883.072727,410291,54819.94275,433569,133.3333333,13.33333333,1010,277,0,1,0,1,10574,0,10574,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1697,0,0.010833,10.833
Iwan_Wyn_Llafur,0.03357306,0.96642694,0.469564395,0.530435605,20,2,0.677419355,3,1.059126139,21,117.1612903,47.83870968,781,145.7594343,1483,89.33333333,8.933333333,83,150,0,2,0,2,168,0,168,0,0,0,0,0,0,0,72,5.00E-05,0.000753,0,0,1696,0,0.016595,16.595
GallacherMeghan,0.221703753,0.778296247,0.227194786,0.772805214,20,2,3.041666667,80,9.661546776,438,119.5555556,137.4027778,5131,562.8844898,19786,1.18881119,0.118881119,2617,1526,0,1,0,1,660,0,660,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1695,0,0.010833,10.833
Ealasaid_MacD,0.266127587,0.733872413,0.11503001,0.88496999,20,2,3.577981651,36,6.815112158,390,105.6513761,87.7706422,5131,514.4431858,9567,3.42592593,0.342592593,479,851,0,1,0,1,34,0,34,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1694,0,0.010833,10.833
orlalowe,0.128319722,0.871680278,0.132107184,0.867892816,20,2,0.558823529,5,1.142524976,19,129.9411765,192.2941176,4988,838.7138448,6538,215.1515152,21.51515152,108,94,0,2,0,2,8190,0,8190,0,0,0,0,0,0,0,72,4.90E-05,0.000353,0,0,1693,0,0.020244,20.244
steve4central,0.323614481,0.676385519,0.049309636,0.950690364,20,2,0.611111111,7,1.671289884,11,133.8333333,406.3888889,2128,590.0858825,7315,16.47058824,1.647058824,33,59,0,4,0,4,8828,0,8828,0,0,0,0,0,0,0,75,5.50E-05,0.000375,0,0,1692,0,0.028117,28.117
JustinMcNu1ty,0.227096218,0.772903782,0.211595908,0.788404092,20,2,3.846774194,130,11.34950216,1908,115.953629,1467.296371,397485,20318.16132,727779,1.97979798,0.197979798,3987,4701,0,3,0,3,614,0,614,0,0,0,0,0,0,0,72,5.40E-05,0.005828,0,0,1691,0,0.026006,26.006
dannyjgascoigne,0.096016493,0.903983507,0.143132046,0.856867954,20,2,1.642857143,15,2.849991049,184,93.38392857,40.38392857,3052,292.6974683,4523,1.8018018,0.18018018,754,1063,0,1,0,1,243,0,243,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1690,0,0.010833,10.833
ianpaisleymp,0.07312994,0.92687006,0.988211512,0.011788488,20,2,8.914634146,412,33.88114132,1462,101.8353659,101.4939024,3672,457.6292633,16645,0.79754601,0.079754601,5000,690,0,6,0,6,12637,0,12637,0,0,0,0,0,0,0,72,6.00E-05,0.000271,0,0,670,0.033333,0.068697,68.697
joyinthisplace,0.341892008,0.658107992,0.409406376,0.590593624,20,2,0.145790554,4,0.459105618,71,77.41067762,134.4004107,15730,947.0220579,65453,5.26748971,0.526748971,284,494,0,1,0,1,868,0,868,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1689,0,0.010833,10.833
Frankshivers,0.14980581,0.85019419,0.730672369,0.269327631,20,2,0.285714286,2,0.628138379,6,102.5714286,1.095238095,3,0.81092316,23,346,34.6,290,641,0,1,0,1,431,0,431,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1688,0,0.010833,10.833
Elizabeth4NEF,0.121575813,0.878424187,0.668579236,0.331420764,20,2,2.969230769,11,2.773330299,193,109.9230769,1.707692308,26,3.572213608,111,5,0.5,134,33,0,2,0,2,1460,0,1460,0,0,0,0,0,0,0,72,5.20E-05,0.000177,0,0,686,0,0.028487,28.487
GrahamCockarill,0.324820655,0.675179345,0.259775259,0.740224741,20,2,1.037037037,14,2.631454766,28,91.88888889,46.88888889,291,94.32462988,1266,258.8461538,25.88461538,75,21,0,1,0,1,21,0,21,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1687,0,0.010833,10.833
MikeGascoigneUK,0.752015089,0.247984911,0.159589217,0.840410783,20,2,0.08,1,0.271293199,2,89.32,0.04,1,0.195959179,1,281.6666667,28.16666667,47,223,0,2,0,2,218,0,218,0,0,0,0,0,0,0,72,4.90E-05,0.000835,0,0,1686,0,0.016595,16.595
James4NNorfolk,0.087500946,0.912499054,0.299132553,0.700867447,20,2,6.74137931,177,20.68779446,782,132.2586207,24.9137931,624,89.78341458,2890,2.7826087,0.27826087,400,152,0,1,0,1,655,0,655,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1685,0,0.010833,10.833
NWBLabour,0.194404844,0.805595156,0.127865424,0.872134576,20,2,1.067164179,129,7.97683003,286,107.4664179,2.156716418,75,6.136329884,578,26.92883895,2.692883895,637,538,0,4,0,4,2964,0,2964,0,0,0,0,0,0,0,72,5.70E-05,0.00021,0,0,1684,0,0.03885,38.85
ACPayton,0.282451396,0.717548604,0.248633631,0.751366369,20,2,0.421052632,3,0.815364915,8,109.1052632,911,13766,3040.984242,17309,27.77777778,2.777777778,102,70,0,1,0,1,1008,0,1008,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1683,0,0.010833,10.833
JillHopeLibDem,0.516869919,0.483130081,0.143153153,0.856846847,20,2,0.7,5,1.2489996,28,116.025,19.75,560,89.44432626,790,145.1282051,14.51282051,181,11,0,1,0,1,74,0,74,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1682,0,0.010833,10.833
AdrianSHolmes,0.855314126,0.144685874,0.102485307,0.897514693,20,2,0.347222222,4,0.819209006,25,108.5694444,1.819444444,116,13.5588495,131,99.85915493,9.985915493,16,1,0,1,0,1,442,0,442,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1681,0,0.010833,10.833
lmatthews_NR,0.145072484,0.854927516,0.031314201,0.968685799,20,2,0.466666667,16,1.922630473,49,125.5714286,198.2761905,7282,1011.697814,20819,4.42307692,0.442307692,46,76,0,1,0,1,1002,0,1002,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1680,0,0.010833,10.833
KatBoettge,0.118772177,0.881227823,0.00160342,0.99839658,20,2,0.626605505,27,2.194034539,683,119.2788991,66.56422018,5150,304.6966667,72555,6.62993572,0.662993572,1576,1003,0,1,0,1,1145,0,1145,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1679,0,0.010833,10.833
AdamFMcGregor,0.174833795,0.825166205,0.132544076,0.867455924,20,2,1.05,6,1.465435089,63,125.9666667,437.5,8000,1555.464823,26250,5.08474576,0.508474576,326,1052,0,1,0,1,216,0,216,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1678,0,0.010833,10.833
JonathanSmithLD,0.694133313,0.305866687,0.190144128,0.809855872,20,2,0.862068966,7,1.357587564,50,131.3793103,114.2241379,3738,518.1501261,6625,4.03508772,0.403508772,128,200,0,2,0,2,285,0,285,0,0,0,0,0,0,0,1,5.10E-05,0.000254,0,0,1677,0,0.016595,16.595
Andrew4Pendle,0.534912289,0.465087711,0.02475444,0.97524556,20,2,2.432601881,374,13.59718311,3104,130.4702194,356.9341693,96903,3324.325486,455448,1.21568627,0.121568627,5000,4118,0,1,0,1,280,0,280,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1676,0,0.010833,10.833
NicolaFWilson,0.037860051,0.962139949,0.690153029,0.309846971,20,2,0.494117647,8,1.154260949,42,111.1764706,243.5882353,16352,1762.567167,20705,86.07142857,8.607142857,752,1046,0,5,0,5,11415,0,11415,0,0,0,0,0,0,0,72,5.50E-05,0.000536,0,0,1675,0,0.037528,37.528
LibdemBeki,0.19103655,0.80896345,0.240766867,0.759233133,20,2,1.443037975,8,1.966471076,114,121.9620253,7.696202532,371,42.68203145,608,29.23076923,2.923076923,87,127,0,1,0,1,144,0,144,0,0,0,0,0,0,0,72,4.70E-05,0.000158,0,0,1674,0,0.010833,10.833
MrCrazee,0.71011872,0.28988128,0.732444089,0.267555911,20,2,0.586206897,13,1.319337964,306,107.48659,313.6724138,49576,2929.770474,163737,13.99232246,1.399232246,1662,5000,0,1,17,18,316,19534,19850,100,1,100,1,1,1700,17,14,4.90E-05,1.00E-06,0.003653,0,1714,0,0.005761,5.761
CllrOliurRahman,0.485862735,0.514137265,0.141838818,0.858161182,20,2,0.639383155,61,2.991956889,539,116.5658363,324.6453144,108358,3947.292777,273676,8.64608076,0.864608076,1260,727,0,1,0,1,783,0,783,0,0,0,0,0,0,0,14,4.90E-05,0.000262,0,0,1713,0,0.009411,9.411
RumalKhan,0.817362164,0.182637836,0.813484346,0.186515654,20,2,7.280701754,251,26.23326828,830,128.0438596,5.166666667,149,15.89379039,589,41.50442478,4.150442478,189,11,0,2,0,2,954,0,954,0,0,0,0,0,0,0,14,5.10E-05,0.000837,0,0,1712,0,0.015172,15.172
PompeyToryParty,0.288012592,0.711987408,0.069861597,0.930138403,20,2,1.359635812,21,2.846014254,896,123.0440061,76.18361153,4988,311.5301089,50205,11.01823708,1.101823708,677,414,0,1,0,1,118,0,118,0,0,0,0,0,0,0,14,4.90E-05,0.000262,0,0,1711,0,0.009411,9.411
BobBuxtonYorksP,0.06202922,0.93797078,0.191315135,0.808684865,20,2,0.539419087,5,0.933194928,130,118.5684647,4.385892116,800,51.46126578,1057,30.375,3.0375,212,212,0,1,0,1,1007,0,1007,0,0,0,0,0,0,0,14,4.90E-05,0.000262,0,0,1710,0,0.009411,9.411
misterpaulhill,0.691092287,0.308907713,0.162714824,0.837285176,20,2,0.339285714,3,0.662160579,19,116.8928571,1212.375,38054,5862.199985,67893,109.2727273,10.92727273,150,239,0,1,0,1,26,0,26,0,0,0,0,0,0,0,14,4.90E-05,0.000262,0,0,1709,0,0.009411,9.411
TobyBrampton,0.004133477,0.995866523,0.042769167,0.957230833,20,2,0.553623188,8,1.048474352,191,98.92753623,4.753623188,543,41.04956558,1640,20.37790698,2.037790698,330,1355,0,2,0,2,7177,0,7177,0,0,0,0,0,0,0,14,4.90E-05,0.006517,0,0,1708,0,0.015172,15.172
VirginiaCrosbie,0.079683523,0.920316477,0.058738913,0.941261087,20,2,0.677966102,7,1.466469044,40,117.7457627,181.7118644,4988,666.6212314,10721,6.72413793,0.672413793,972,1180,0,3,0,3,5296,0,5296,0,0,0,0,0,0,0,14,5.20E-05,0.001697,0,0,1707,0,0.020933,20.933
AndyLittlewood2,0.188122683,0.811877317,0.02885899,0.97114101,20,2,0.2,3,0.523722937,14,113.7285714,49.02857143,3234,383.4962086,3432,81.15942029,8.115942029,45,57,0,2,0,2,345,0,345,0,0,0,0,0,0,0,14,5.10E-05,0.000319,0,0,1706,0,0.015172,15.172
greensonia4RS,0.107488584,0.892511416,0.337611808,0.662388192,20,2,1.5,7,2.236067977,12,129.5,1.125,3,1.268611446,9,31.42857143,3.142857143,18,28,0,1,0,1,610,0,610,0,0,0,0,0,0,0,14,4.90E-05,0.000262,0,0,1705,0,0.009411,9.411
KatieP4RotherV,0.122139448,0.877860552,0.023262775,0.976737225,20,2,0.497652582,6,1.09469233,106,114.5352113,1320.107981,112882,9267.563645,281183,2.31132075,0.231132075,78,216,0,1,0,1,159,0,159,0,0,0,0,0,0,0,14,4.90E-05,0.000262,0,0,1703,0,0.009411,9.411
MickBower1,0.173721848,0.826278152,0.549019638,0.450980362,20,2,0.51754386,22,1.476858717,649,106.2121212,204.73126,95504,3210.500512,256733,2.76137271,0.276137271,1050,1997,0,6,0,6,16197,0,16197,0,0,0,0,0,0,0,14,7.10E-05,0.000303,0,0,1702,0,0.053156,53.156
alexcunliffe4mp,0.48120886,0.51879114,0.139012754,0.860987246,20,2,0.828571429,10,1.621035195,58,120.3285714,236.9857143,3074,549.4185366,16589,5.50724638,0.550724638,68,29,0,2,0,2,250,0,250,0,0,0,0,0,0,0,14,5.10E-05,0.000464,0,0,1701,0,0.015172,15.172
UKIPEsherWalton,0.194376262,0.805623738,0.142108401,0.857891599,20,2,0.285714286,4,0.880630572,12,120.7380952,10.97619048,222,35.20923046,461,135.8536585,13.58536585,585,682,0,1,0,1,3355,0,3355,0,0,0,0,0,0,0,14,4.90E-05,0.000262,0,0,1700,0,0.009411,9.411
Gedk,0.130887305,0.869112695,0.492119356,0.507880644,20,2,0.735083532,42,3.343355992,308,110.8210024,112.2076372,14318,855.4149336,47015,1.41148325,0.141148325,3927,1788,0,0,17,17,0,126616,126616,100,1,100,1,1,0,0,12,4.60E-05,0,5.60E-05,0,1731,0,0,0
heatherisone,0.217050547,0.782949453,0.107597797,0.892402203,20,2,1.027777778,35,3.251864883,259,108.6230159,7.154761905,395,37.17915465,1803,28.96414343,2.896414343,1478,1630,0,1,0,1,102201,0,102201,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1730,0,0.005761,5.761
Mike4Walden,0.087164182,0.912835818,0.189368936,0.810631064,20,2,0.559405941,13,1.462039686,113,112.7970297,92.88118812,3074,328.4647995,18762,36.21890547,3.621890547,320,116,0,1,0,1,591,0,591,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1729,0,0.005761,5.761
SalisburyGreens,0.080721048,0.919278952,0.488769923,0.511230077,20,2,0.162666667,14,0.858801232,244,121.1766667,124.3413333,15798,676.746409,186512,4.86324216,0.486324216,875,1744,0,1,0,1,2005,0,2005,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1728,0,0.005761,5.761
DruidKingArthur,0.406842748,0.593157252,0.007521224,0.992478776,20,2,9.875,38,11.48844528,158,102.75,7.1875,23,7.715396539,115,448,44.8,3082,2885,0,1,0,1,890,0,890,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1727,0,0.005761,5.761
AndyTalliss,0.227302781,0.772697219,0.38169993,0.61830007,20,2,0.233333333,7,1.256538455,7,78.23333333,2015.4,59095,10601.16677,60462,128.9655172,12.89655172,15,88,0,1,0,1,489,0,489,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1726,0,0.005761,5.761
SedgefieldGreen,0.259063013,0.740936987,0.011344664,0.988655336,20,2,1.131578947,12,2.514913963,43,101.7631579,32,413,95.4253635,1216,5.67567568,0.567567568,120,340,0,1,0,1,1365,0,1365,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1725,0,0.005761,5.761
shaffaqmohd,0.095326097,0.904673903,0.602101313,0.397898687,20,2,1.493186243,116,6.272897237,2301,133.8708631,302.5723556,410288,10449.78872,466264,4.73376623,0.473376623,1607,850,0,2,0,2,4715,0,4715,0,0,0,0,0,0,0,12,5.30E-05,5.00E-06,0,0,1723,0,0.011522,11.522
steven_winstone,0.326594729,0.673405271,0.079596341,0.920403659,20,2,10.01045296,950,44.24043307,5746,104.2891986,113.9250871,9000,620.1050964,65393,0.73298429,0.073298429,5000,5000,0,1,0,1,460,0,460,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1722,0,0.005761,5.761
PhilipDaviesUK,0.354482586,0.645517414,0.651547426,0.348452574,20,2,0.072933549,40,1.441859725,90,125.8314425,184.5842788,64474,2357.396741,227777,1.41119221,0.141119221,5000,2994,0,1,0,1,2940,0,2940,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1721,0,0.005761,5.761
MarkVivis,0.65121322,0.34878678,0.04351261,0.95648739,20,2,2.484931507,37,4.586808698,907,123.3753425,61.16712329,5396,344.1929246,22326,17.14285714,1.714285714,531,1059,0,1,0,1,749,0,749,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1720,0,0.005761,5.761
sean_labour,0.15924234,0.84075766,0.012754475,0.987245525,20,2,0.448275862,4,0.931672834,13,124.862069,2066.862069,23013,5034.166936,59939,12.85714286,1.285714286,61,149,0,1,0,1,654,0,654,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1719,0,0.005761,5.761
cllrmcmurray,0.264311231,0.735688769,0.353252201,0.646747799,20,2,0.382978723,6,1.158744579,18,114.5531915,500.7021277,10204,1900.487395,23533,39.34782609,3.934782609,158,233,0,1,0,1,3876,0,3876,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1718,0,0.005761,5.761
MRitchieSD,0.112730853,0.887269147,0.026890939,0.973109061,20,2,1.491418248,99,5.10385975,1651,123.4607046,11.97831978,2761,88.58193008,13260,2.47739602,0.247739602,5000,5000,0,2,0,2,2184,0,2184,0,0,0,0,0,0,0,12,5.00E-05,0.0001,0,0,1717,0,0.011522,11.522
EcoWilshire,0.065459523,0.934540477,0.089527996,0.910472004,20,2,0.308823529,5,0.717580759,84,112.4117647,2550.959559,320969,23857.54472,693861,26.67896679,2.667896679,178,174,0,1,0,1,984,0,984,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1716,0,0.005761,5.761
clairemcilvenna,0.501866905,0.498133095,0.990476941,0.009523059,20,2,0.174757282,11,0.778063123,72,106.4660194,209.0412621,22458,1224.294911,86125,17.08029197,1.708029197,89,130,0,1,0,1,150,0,150,0,0,0,0,0,0,0,12,4.90E-05,4.00E-06,0,0,1715,0,0.005761,5.761
GavinWilliamson,0.299395636,0.700604364,0.041187504,0.958812496,20,2,2.72311828,77,5.636974991,1013,128.2177419,2.115591398,39,3.214562618,787,19.62264151,1.962264151,5000,452,0,0,18,18,0,56294,56294,100,1,100,1,1,0,0,63,4.60E-05,0,0.071833,0,1748,0,0,0
MartinPCostello,0.159107797,0.840892203,0.253386949,0.746613051,20,2,0.152737752,4,0.50617199,53,118.5417867,625.5273775,57108,4407.834332,217058,3.78612717,0.378612717,627,665,0,2,0,2,2286,0,2286,0,0,0,0,0,0,0,63,5.10E-05,0.005684,0,0,1747,0,0.011522,11.522
KerryPollard4mp,0.170470114,0.829529886,0.363259063,0.636740937,20,2,1.2578125,54,5.398561865,161,122.09375,481.1015625,18555,1914.659173,61581,2.67716535,0.267716535,109,45,0,1,0,1,1452,0,1452,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1745,0,0.005761,5.761
Kevin_4_Labour,0.118071497,0.881928503,0.24065604,0.75934396,20,2,1.054054054,8,1.746749041,78,124.3918919,1595.108108,28990,4652.266148,118038,4.24657534,0.424657534,251,76,0,1,0,1,11775,0,11775,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1744,0,0.005761,5.761
MikeShone2,0.508146675,0.491853325,0.308117806,0.691882194,20,2,0.226044226,4,0.54570904,92,108.0663391,0.619164619,94,4.872822519,252,17.61083744,1.761083744,383,928,0,1,0,1,59,0,59,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1743,0,0.005761,5.761
adam_colclougha,0.134302296,0.865697704,0.506420041,0.493579959,20,2,0.153846154,5,0.577039615,44,132.4895105,1238.41958,225279,13406.75072,354188,0.35087719,0.035087719,499,756,0,1,0,1,61,0,61,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1742,0,0.005761,5.761
gareth_snell,0.357917241,0.642082759,0.437944743,0.562055257,20,2,7.735741445,333,28.74518535,4069,116.2775665,191.0684411,13766,866.4552338,100502,1.96190476,0.196190476,5000,1216,0,1,0,1,22816,0,22816,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1741,0,0.005761,5.761
KimCaddy,0.02506367,0.97493633,0.06235737,0.93764263,20,2,2.555555556,20,5.046695533,46,104.7777778,4.944444444,30,7.389724264,89,411.1764706,41.11764706,718,186,0,1,0,1,543,0,543,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1740,0,0.005761,5.761
BonnieCraven,0.672852108,0.327147892,0.51276871,0.48723129,20,2,1.027859238,439,16.91918304,701,125.3416422,638.7302053,148543,5892.119621,435614,3.53891336,0.353891336,907,1004,0,2,0,2,741,0,741,0,0,0,0,0,0,0,3,5.00E-05,0.005347,0,0,1738,0,0.011522,11.522
CharleyHasted,0.016240875,0.983759125,0.356121237,0.643878763,20,2,7.394648829,2144,123.7721695,2211,117.2575251,2443.882943,303008,22319.00039,730721,0.97315436,0.097315436,526,524,0,1,0,1,1053,0,1053,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1737,0,0.005761,5.761
EstherMcVey1,0.0225294,0.9774706,0.061482501,0.938517499,20,2,3.828502415,377,19.28822973,1585,113.205314,16.17391304,1759,103.192207,6696,6.61016949,0.661016949,5000,131,0,3,0,3,8044,0,8044,0,0,0,0,0,0,0,55,9.00E-05,0.005676,0,0,1736,0,0.020933,20.933
Martin4labour,0.07155542,0.92844458,0.358122067,0.641877933,20,2,0.344827586,5,0.992241005,10,132.0344828,157.1034483,1100,269.1166065,4556,8.57142857,0.857142857,225,1002,0,1,0,1,2257,0,2257,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1735,0,0.005761,5.761
cait_clucas,0.247196261,0.752803739,0.294684146,0.705315854,20,2,0.59223301,24,2.498298035,61,117.3592233,108.1067961,3776,470.9706546,11135,3.33333333,0.333333333,58,47,0,1,0,1,594,0,594,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1734,0,0.005761,5.761
eastdevongreens,0.035072441,0.964927559,0.093379457,0.906620543,20,2,0.190751445,19,1.085120601,66,113.0028902,399.8063584,33894,2270.896739,138333,10.63768116,1.063768116,1963,1639,0,1,0,1,181,0,181,0,0,0,0,0,0,0,63,4.80E-05,0.005156,0,0,1733,0,0.005761,5.761
TorbayGreenPart,0.2202034,0.7797966,0.547111534,0.452888466,20,2,0.239410681,18,1.14042571,390,128.8238183,209.5039902,35156,1220.017522,341282,3.18796069,0.318796069,1823,1361,0,3,0,3,1068,0,1068,0,0,0,0,0,0,0,63,5.50E-05,0.005846,0,0,1732,0,0.031289,31.289
VoteVinceBarry,0.525107784,0.474892216,0.359951929,0.640048071,20,2,2.529411765,39,5.106139869,172,135.6470588,107.2205882,1300,288.4047322,7291,4.7761194,0.47761194,313,528,0,0,8,8,0,7959,7959,100,1,100,1,1,0,0,60,4.60E-05,0,0.000107,0,1757,0,0,0
GerriePPCTotnes,0.078113934,0.921886066,0.333673567,0.666326433,20,2,0.189473684,3,0.529045553,18,122.8,677.2736842,18555,2170.679973,64341,3.19148936,0.319148936,153,484,0,1,0,1,138,0,138,0,0,0,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1756,0,0.005761,5.761
sarahwollaston,0.1358364,0.8641636,0.062751981,0.937248019,20,2,49.39372105,9629,337.6742712,95972,116.1996912,189.004632,112024,2824.762901,367236,2.96601442,0.296601442,5000,1029,0,1,0,1,128,0,128,0,0,0,0,0,0,0,60,5.10E-05,8.00E-06,0,0,1755,0,0.005761,5.761
aapennington,0.133099219,0.866900781,0.482872118,0.517127882,20,2,0.483447189,25,1.630829587,920,114.9306358,332.7414609,42976,2064.230879,633207,2.24500526,0.224500526,817,1249,0,2,0,2,1514,0,1514,0,0,0,0,0,0,0,60,5.20E-05,0.000752,0,0,1754,0,0.011522,11.522
